Time,"Cell Type","T3","alpha3","pressure","vtkGhostType"
6.4571e-07,9,300,1,1e+05,0
6.4571e-07,9,300,1,1e+05,0
6.4571e-07,9,300,1,1e+05,0
6.4571e-07,9,300,1,1e+05,0
6.4571e-07,9,300,1,1e+05,0
6.4571e-07,9,300,1,1e+05,0
6.4571e-07,9,300,1,1e+05,0
6.4571e-07,9,300,1,1e+05,0
6.4571e-07,9,300,1,1e+05,0
6.4571e-07,9,300,1,1.0001e+05,0
6.4571e-07,9,300,1,1.0001e+05,0
6.4571e-07,9,300,1,1.0001e+05,0
6.4571e-07,9,300,1,1.0001e+05,0
6.4571e-07,9,300,1,1.0001e+05,0
6.4571e-07,9,300,1,1.0002e+05,0
6.4571e-07,9,300,1,1.0002e+05,0
6.4571e-07,9,300,1,1.0002e+05,0
6.4571e-07,9,300,1,1.0002e+05,0
6.4571e-07,9,300,1,1.0002e+05,0
6.4571e-07,9,300,1,1.0003e+05,0
6.4571e-07,9,300,1,1.0003e+05,0
6.4571e-07,9,300,1,1.0003e+05,0
6.4571e-07,9,300,1,1.0003e+05,0
6.4571e-07,9,300,1,1.0003e+05,0
6.4571e-07,9,300,1,1.0004e+05,0
6.4571e-07,9,300,1,1.0004e+05,0
6.4571e-07,9,300,1,1.0004e+05,0
6.4571e-07,9,300,1,1.0004e+05,0
6.4571e-07,9,300,1,1.0005e+05,0
6.4571e-07,9,300,1,1.0005e+05,0
6.4571e-07,9,300,1,1.0005e+05,0
6.4571e-07,9,300,1,1.0006e+05,0
6.4571e-07,9,300,1,1.0006e+05,0
6.4571e-07,9,300,1,1.0006e+05,0
6.4571e-07,9,300,1,1.0007e+05,0
6.4571e-07,9,300,1,1.0007e+05,0
6.4571e-07,9,300,1,1.0002e+05,0
6.4571e-07,9,300,1,1.0002e+05,0
6.4571e-07,9,300,1,1.0002e+05,0
6.4571e-07,9,300,1,1.0003e+05,0
6.4571e-07,9,300,1,1.0003e+05,0
6.4571e-07,9,300,1,1.0003e+05,0
6.4571e-07,9,300,1,1.0003e+05,0
6.4571e-07,9,300,1,1.0004e+05,0
6.4571e-07,9,300,1,1.0004e+05,0
6.4571e-07,9,300,1,1.0004e+05,0
6.4571e-07,9,300,1,1.0004e+05,0
6.4571e-07,9,300,1,1.0005e+05,0
6.4571e-07,9,300,1,1.0005e+05,0
6.4571e-07,9,300,1,1.0005e+05,0
6.4571e-07,9,300,1,1.0006e+05,0
6.4571e-07,9,300,1,1.0006e+05,0
6.4571e-07,9,300,1,1.0006e+05,0
6.4571e-07,9,300,1,1.0007e+05,0
6.4571e-07,9,300,1,1.0007e+05,0
6.4571e-07,9,300,1,1.0007e+05,0
